customer_id,age,gender,tenure_days,age_group,recency,frequency,monetary,avg_transaction_amount,product_diversity,avg_days_between_purchases,avg_session_duration,avg_pages_viewed,total_cart_abandonments,total_visits,cart_abandonment_rate,engagement_score,email_open_rate,ad_click_rate,avg_rating,avg_sentiment,total_reviews,positive_review_ratio
20,1.5312152126764924,Other,0.9166580316039799,50+,2.7152660907186617,-0.7700035924552655,-0.49157402553167345,-0.7891877375434027,-1.1274349533453254,-0.7332288123548022,1.2421205270822053,2.1953446029165264,-1.4672269727631368,-1.3136778041740784,-1.51235627816907,0.3971418910437499,-0.9473869572587759,-0.020078182099816086,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
21,-1.0320168307182405,M,-0.3169366245359458,26-35,-0.5755453256912274,-0.47545704190241356,-0.42427761927622665,-0.4684786843406782,-0.23635812793902197,0.09535959287296869,1.1985349604798112,0.6887697301276386,0.033951656668989916,0.6205206072992969,-0.5488200682031564,-2.9592602613677452,-1.9083897208305334,-2.681166989759324,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
22,-0.1378661179061243,F,0.5194534695484541,36-50,1.0462626474547152,-0.7700035924552655,-0.4781173504797549,-0.4633958542265241,-1.1274349533453254,-0.7332288123548022,0.17340618732338142,0.3549983679360608,0.7845409713850533,1.2156585800603354,-0.21390106473906867,0.6873368355397323,0.200207813156881,1.1626279546377427,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
23,0.21979416721872214,M,-0.0941145531389435,36-50,1.0333911556043505,-0.47545704190241356,-0.4787819312683099,-0.9083362862193302,-0.23635812793902197,-0.5322103235125619,-0.1531030895153091,-0.7506505447510375,-0.21624478156969787,-0.34657859843739075,0.12885885184959706,-0.07089377137813282,0.23775358800689458,0.2676070944039147,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
24,1.5908252601973,Other,-0.9272753418407781,50+,-0.6399027849430505,-0.03363721607313565,-0.1887336818842358,0.15481650365775296,0.20918028476412975,-0.4449388820151991,1.2064325963370788,0.9912100640675198,0.033951656668989916,-0.04900961205687148,0.11243027196952968,-2.6377501966064627,-2.5781795257441833,-0.9877468394305465,2.1824994308123373,2.624346993980334,0.39261008838449113,2.235318495604305
25,1.7100453552389157,M,0.3160072304468433,50+,-0.3953444397861227,-0.47545704190241356,-0.3781782996099866,-0.09645057398539185,-0.6818965406421736,1.8800115425943216,-0.09634649758975768,0.518342708318941,0.033951656668989916,-0.1234018586520013,0.21416109353455892,-0.04265702865258081,0.34284823457367636,-1.1288651852912777,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
26,0.040964024656298906,M,-0.24589190611951026,36-50,-0.7300032278956029,3.2063748400082357,3.075439562576934,1.9733992855722775,1.9913339355767365,-0.5599933666858796,0.1839624332712165,0.2535721565804292,0.5343445331463655,0.3229516209187776,0.3367830659566918,0.8346302771619465,-0.22803985938050145,0.913637189008783,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
27,-1.2108469732806637,F,-1.46979864611174,26-35,-0.3095344941170252,-0.7700035924552655,-0.46543819151379284,-0.15642796933240904,-1.1274349533453254,-0.7332288123548022,-0.6009891884908792,0.9565836215413075,-0.46644121980838565,0.8436973470846864,-1.2246033828851322,0.8923172364413484,0.9089800934887848,-0.9877468394305465,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
28,1.2927750225932615,F,0.4968483318704973,50+,0.9218382262345237,-0.7700035924552655,-0.48589251133932054,-0.651635838454159,-1.1274349533453254,-0.7332288123548022,-0.9214876423860736,-0.6152404538829105,0.033951656668989916,0.17416712772851797,-0.15206986409954437,-1.417676903956528,-1.8291672707869835,0.5521989808377128,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
29,1.4119951176348768,Other,1.2492764860082006,50+,3.062796370678506,-0.7700035924552655,-0.47366074989767987,-0.35549963980331,-1.1274349533453254,-0.7332288123548022,2.9169745091657204,1.2268321846950987,-0.9668340962857612,-1.4624622973643382,1.2932344508493272,1.0281281543178027,1.1772231411220897,-0.47496515776810877,2.1824994308123373,1.7423948439570205,0.39261008838449113,2.235318495604305
30,-0.9127967356766249,F,-1.3083333769834775,26-35,-0.7643272061632419,0.5554558850325683,-0.026154633944190743,0.03739611722063768,0.6547186974672815,-0.5872316443067794,-1.450425939345597,1.3344446756085913,0.5343445331463655,0.17416712772851797,0.5280733429352188,0.3057987958674048,-0.14624968794095197,1.0022610208428193,1.2458445959072526,0.4760020131543134,2.3488138172558966,1.310295323411338
31,1.1139448800308382,F,-1.3955246223127393,50+,-0.622740795809231,-0.03363721607313565,-0.3203293653487047,-0.3761815002677986,-0.23635812793902197,-0.6116371410551057,-0.26543203707947677,-1.3097479582657816,-0.46644121980838565,-1.016108817793559,1.111053234679301,1.4493557110237356,0.720863591791281,0.10514952649592502,2.1824994308123373,1.5049461881815132,0.39261008838449113,2.235318495604305
32,-0.2570862129477398,F,1.0070785823158068,36-50,-0.4339589153372166,0.5554558850325683,0.09955972672483022,0.34175598445618,1.545795522873585,0.014189525562687447,-0.05381700670376883,0.5859048491073895,0.28414809490767773,0.3229516209187776,0.01796593765914663,-0.24619056177685206,-0.9386256785025666,-0.5113561158215713,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
33,-0.7935766406350094,M,0.8811356723957621,26-35,0.8660617615496103,-0.6227303171788395,-0.46721909428050906,-0.6611529996679024,-0.6818965406421736,0.002204683409491487,-2.531104024511968,1.6382917087760969,-1.4672269727631368,-1.6112467905545977,-0.8322130711343078,-0.12051464115413082,1.2024118175461926,-0.3748900231210837,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
34,0.040964024656298906,F,-0.23943329535437977,36-50,0.3640735793853901,-0.7700035924552655,-0.4792336724579159,-0.49042248883350853,-1.1274349533453254,-0.7332288123548022,1.9696953841559013,2.305834433159254,-1.217030534524449,-1.2392855575789485,-0.6776350695354976,-1.5325500846377555,-1.2823770273491493,0.606060360878891,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
35,-0.07825607038531657,F,-0.358917594509294,36-50,-0.48544488273867503,-0.03363721607313565,-0.28686142433029527,-0.24113596223484476,1.1002571101704333,-0.02525150043237545,-1.102492072904953,0.0467120112320149,0.033951656668989916,-0.4953630916276504,0.8681449464526002,0.22189580126106725,-0.8971384467452198,-0.4375038774189551,1.8078374968503033,2.149449682429319,2.3488138172558966,2.235318495604305
36,1.3523850701140692,F,-1.4213590653732613,50+,-0.760036708879787,0.4081826097561423,-0.21825323115887704,-0.35045186368994324,0.6547186974672815,-0.6020765056101698,-0.19788836609587787,0.2285509693052331,-0.7166376580470735,0.6949128538944267,-1.4296361583945723,-3.451234399192871,-3.173548241222982,-2.2779717158715203,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
37,-1.0320168307182405,M,-1.0403010302305618,26-35,-0.7042602441948737,-0.1809104913495616,-0.3722882894839693,-0.4784550529647348,-0.23635812793902197,-0.20616814039039172,0.021233841890742802,-0.24127487459982547,-0.21624478156969787,-0.1234018586520013,-0.1782292182162665,-1.17417765167388,-0.22803985938050145,0.913637189008783,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
38,0.6966745473851841,M,-0.26526773841490175,50+,-0.7385842224625127,0.11363605920329033,-0.1663334000111745,0.049779694155900174,0.6547186974672815,-0.035384139707350146,-1.244009745854112,0.5103746917148985,-0.46644121980838565,-1.2392855575789485,2.104768959243078,-0.6641785680909151,0.0017515746639473631,1.83846003277349,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
39,-0.07825607038531657,M,-0.7884152103904724,36-50,-0.6785172604941444,0.11363605920329033,-0.25702478748987284,-0.26388851260298135,0.6547186974672815,-0.2527455951221303,0.7577530463468739,0.20345849659620696,0.7845409713850533,0.6205206072992969,0.301358940590298,-1.1470937580332192,-1.0897577370471843,-1.0845137051636193,1.9015029803408119,2.0476859728112444,1.370711952820194,2.235318495604305
40,0.7562845949059918,M,0.7422755409454563,50+,0.33404009840120596,-0.47545704190241356,-0.443524400152615,-0.6238029618290672,-0.23635812793902197,1.7966624130743682,-0.7427977665342759,1.1037460022777066,0.28414809490767773,-0.04900961205687148,0.49028760921106523,-0.3772060068286539,1.2491907880480972,-1.54070035790525,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
41,1.1139448800308382,M,-1.0080079764049092,50+,0.05515777497663912,-0.47545704190241356,-0.35207721491438343,0.11418891674530787,-0.23635812793902197,-0.47337564385141845,0.5487862932283974,0.003305292208085542,0.7845409713850533,0.5461283607041671,0.38232836999919806,-0.4268756378570451,-1.2683683516908248,-0.21361191356596296,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
42,0.7562845949059918,F,1.2589644021558963,50+,3.2901927267016147,-0.7700035924552655,-0.47798269685593003,-0.4601358321533081,-1.1274349533453254,-0.7332288123548022,-0.3114773765471766,2.1025024538931234,1.2849338478624288,0.6205206072992969,0.8681449464526002,-0.9816831750818764,-0.3340974443240928,1.8904471157070097,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
43,0.45823435730195305,M,-1.2469765747147379,50+,-0.7085507414783285,0.11363605920329033,-0.18679640716727144,-0.020994333433595927,0.6547186974672815,-0.49789009371022824,0.0668221556565294,0.24974343892458806,0.28414809490767773,0.2485593743236478,0.10024132560689958,-0.08295994746988442,-0.9841278036557853,0.5521989808377128,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
44,1.1139448800308382,F,-0.1587006607902485,50+,-0.3309869805342996,-0.47545704190241356,-0.45039607863296854,-0.6792583910745269,-0.23635812793902197,0.03162202324006323,0.7591605458065869,-0.9148673893675348,-0.9668340962857612,0.6205206072992969,-1.6823920799277614,-0.1316022173847185,0.8749590240328534,-0.7297018641423514,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
45,1.5908252601973,F,0.21266945820475527,50+,-0.4425399099041263,-0.47545704190241356,-0.36962996632974915,-0.027464300436045887,-0.23635812793902197,1.10045203708417,0.23463241382082492,-1.2988962785097993,-0.46644121980838565,-1.3136778041740784,2.568502964039508,0.8828023059862725,0.18366979328246943,-0.020078182099816086,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
46,1.4119951176348768,M,-0.8691478449546036,50+,-0.15078609462919484,-0.3281837666259876,-0.41001302248135885,-0.5457114115752286,-0.23635812793902197,-0.40963807421851295,1.092503334514889,-0.2607522485208194,-1.4672269727631368,-1.1648933109838189,-1.6823920799277614,-2.882123843021465,-2.349191558252337,-3.0223322215105437,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
47,0.6370644998643763,F,-1.2598937962449988,50+,-0.7643272061632419,3.2063748400082357,3.8439642613942198,2.63791046692494,1.9913339355767365,-0.6743941326936587,1.3331316075309254,0.7228551344893788,0.033951656668989916,-0.1234018586520013,0.21416109353455892,0.007731213565808279,-1.1565848377641932,1.3557228341050995,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
48,-1.6281173059263179,F,0.4645552780448448,18-25,0.14096772064573662,0.11363605920329033,-0.3150127190402643,-0.4644474742501421,0.6547186974672815,-0.007601096534032429,0.6273247630802902,2.144703430721942,-1.7174234110018247,-1.6112467905545977,-2.5325710887212147,-2.2211469242216015,-1.6067884636471954,-1.327279701651856,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
49,-0.9724067831974327,Other,-0.8788357611022993,26-35,-0.554092839273953,0.4081826097561423,0.03195926389945623,0.322631690093339,0.6547186974672815,-0.4562155289502516,0.3387873738394648,-0.7769026574271602,0.033951656668989916,0.8436973470846864,-0.7014163005506988,0.3719041855572478,-0.27112575326383537,-0.020078182099816086,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
50,0.27940421473952987,M,0.05120418907649277,50+,-0.6098693039588664,-0.1809104913495616,-0.34176100986328384,-0.3306393424449788,0.6547186974672815,0.4753335656845204,-0.5039799949600053,-0.15362669195535136,-0.9668340962857612,-1.090501064388689,-0.1782292182162665,0.3622715401442489,-0.1325880329312684,0.5803726257823295,2.1824994308123373,2.4547408112835427,0.39261008838449113,2.235318495604305
51,1.173554927551646,Other,-1.350314346956826,50+,-0.7171317360452383,2.617281738902532,0.718536373456091,0.11185782569295451,1.9913339355767365,-0.6769521622441432,-1.1605834142421303,-1.5152721960684785,1.2849338478624288,0.39734386751390743,1.1773009496502196,-1.4637715368972137,1.5894014826074112,-2.2779717158715203,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
52,-0.37630630798935527,F,-1.4827158676420011,36-50,-0.32240598596738984,-0.7700035924552655,-0.4858099816989117,-0.6496377604092846,-1.1274349533453254,-0.7332288123548022,0.4307440052072719,0.5832672880555902,-0.7166376580470735,-0.7185398314130399,-0.26542706527200477,1.1965727037109029,-0.09016499895383173,-0.13212402663284833,1.9015029803408119,2.2172921555080354,1.370711952820194,2.235318495604305
53,-0.49552640303097073,M,0.9747855284901543,36-50,-0.554092839273953,0.5554558850325683,-0.13112799287889568,-0.21674889388714166,0.6547186974672815,-0.07079390061451987,-0.08185389326283944,0.48077920147130987,-0.7166376580470735,-0.4953630916276504,-0.5893047829076067,-0.8412070961423092,-0.47025245202194704,0.2676070944039147,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
54,-0.2570862129477398,Other,1.30417467751181,36-50,-0.3953444397861227,-0.1809104913495616,-0.39171750430231395,-0.5725329802776076,0.20918028476412975,1.3504994256440301,0.12885882942351753,-1.6787050699691826,0.7845409713850533,0.9180895936798162,0.01796593765914663,0.7800722934055268,-0.38511248518303576,0.20448627424275725,2.1824994308123373,2.4886620478229013,0.39261008838449113,2.235318495604305
55,0.8755046899476072,Other,-1.1468681078552152,50+,-0.5412213474235884,-0.1809104913495616,-0.2498229904478842,0.11453244595302331,0.6547186974672815,-0.4684727538796565,0.40859934704114736,-0.9950492453422938,-1.217030534524449,-1.3136778041740784,-0.4921414676169255,0.48143978957578254,0.4802214099345805,-1.0407697795582576,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
56,-0.01864602286450883,F,1.5108502219959858,36-50,-0.45112090447103603,-0.47545704190241356,-0.39405005256018366,-0.2245378928620727,-0.23635812793902197,3.723498171976818,0.6726074181116928,0.9485240185395163,0.28414809490767773,0.09977488113338816,0.2818145955605627,0.531695725351007,3.00340218186956,1.7539810230065225,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
57,-0.31669626046854754,M,-0.1070317746692045,36-50,0.8488997724157908,-0.7700035924552655,-0.48781675506043093,-0.6982226055004396,-1.1274349533453254,-0.7332288123548022,-0.11488704384790274,0.6203007983339411,3.0363089155332434,1.5876198130359847,1.4233638909707742,1.3975599484343166,1.5225061213176594,-1.6546046407371169,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
58,0.10057407217710665,M,-0.6463257735576013,36-50,-0.10359062451119123,-0.47545704190241356,-0.30238568405771843,0.5152066857516658,-0.23635812793902197,-0.4929872037384663,0.04337807547181293,0.5063125656030316,-0.21624478156969787,-0.7929320780081697,1.0681870661687067,-0.4622199912812143,0.23775358800689458,0.2676070944039147,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
59,-0.1378661179061243,Other,0.17068848823140703,36-50,0.08519125596082325,-0.6227303171788395,-0.4830300359167206,-0.8525478439663914,-0.6818965406421736,-0.5175016535972761,-0.10035245759047484,0.050000399036858524,0.033951656668989916,0.39734386751390743,-0.368479066337878,1.4415291866256743,-0.1728899152098334,-0.1620029185083233,1.4331755628882699,0.41946661892204984,2.3488138172558966,1.310295323411338
60,-1.1512369257598558,F,-1.405212538460435,26-35,-0.5969978121085018,-0.7700035924552655,-0.484502538448225,-0.6179839976983806,-1.1274349533453254,-0.7332288123548022,1.575697899033794,-0.38735517900728006,-0.21624478156969787,-0.5697553382227802,0.5280733429352188,-0.8346849924772576,1.0932608863750797,-0.020078182099816086,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
61,0.5774544523435685,Other,0.5291413856961498,50+,0.6000509299754082,-0.7700035924552655,-0.49729897637687315,-0.9277912566562644,-1.1274349533453254,-0.7332288123548022,0.45256781403419405,-0.1423172490334846,1.2849338478624288,0.2485593743236478,1.4166475327709576,0.21537369759601518,0.25857729506656646,0.606060360878891,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
62,-0.5551364505517785,F,0.035057662163666514,36-50,1.3766309382807405,-0.6227303171788395,-0.4423255485340451,-0.3598112819001441,-0.6818965406421736,-0.33119183467032165,-0.158998268411781,-0.38735517900728006,1.2849338478624288,0.6205206072992969,0.8681449464526002,-0.619455571530562,1.0290544562744244,-1.0636424203976627,1.058513628926236,-0.174155020516719,1.370711952820194,0.8477837373148545
63,0.9947247849892227,Other,0.6970652655895428,50+,2.316249843357358,-0.7700035924552655,-0.48843789919613917,-0.7132607718381779,-1.1274349533453254,-0.7332288123548022,-0.1362627140760839,0.5775644533489909,1.7853267243398045,0.6949128538944267,1.3277011674220351,0.6197441248292008,-0.5118998661412916,0.606060360878891,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
64,0.5178444048227608,F,0.9715562231075892,50+,0.029414791275909877,-0.47545704190241356,-0.270220842624711,0.7747815615813932,-0.23635812793902197,2.380106319714041,0.46159170169927927,0.08740581031694901,0.033951656668989916,-0.8673243246032996,1.9308687074444175,-0.01882911583083052,0.6963484093892125,0.6250342561206701,1.6205065298692867,2.1720638401222248,2.3488138172558966,2.235318495604305
65,-1.2704570208014714,F,0.8649891454829358,18-25,2.698104101584842,-0.7700035924552655,-0.49364161020717806,-0.8392448506676229,-1.1274349533453254,-0.7332288123548022,0.7824556817919532,0.40528925534273663,-0.46644121980838565,-0.34657859843739075,-0.31471280491220577,-1.1971276104351132,0.625471181356022,-0.8648682797695021,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
66,0.16018411969791438,M,1.6755447965068138,36-50,0.2267776663148341,-0.6227303171788395,-0.44266869809153436,-0.36396518099343544,-0.6818965406421736,7.474209000374715,0.6617079641675243,-1.25548955948587,-1.217030534524449,-1.5368545439594679,0.38232836999919806,-1.8688637779747532,-1.516870076412411,-0.4828762356058187,1.9951684638313205,2.4999691266693542,2.3488138172558966,2.235318495604305
67,-0.7935766406350094,Other,-1.4891744784071317,26-35,-0.6956792496279639,0.4081826097561423,-0.2819183332363368,-0.5217140268696107,1.545795522873585,-0.6314938454407416,0.0778369740089797,-1.7040256560664746,0.033951656668989916,0.17416712772851797,-0.15206986409954437,-0.9220811815889465,-0.4348521500205053,2.1087928640277904,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
68,-1.2704570208014714,M,1.110416354557895,18-25,-0.1593670891961046,0.4081826097561423,-0.296617296559672,-0.5612549397576502,0.6547186974672815,-0.02476121143519928,-0.5898103947050953,-2.4763035320338878,-0.9668340962857612,-1.4624622973643382,1.2932344508493272,0.8652724324224007,-0.21931360239147196,1.1027440996130562,2.1824994308123373,2.658268230519692,1.370711952820194,2.235318495604305
69,0.21979416721872214,M,-0.9240460364582128,36-50,0.06802926682700375,-0.6227303171788395,-0.45981314497014075,-0.5715023926544618,-1.1274349533453254,-0.4390554140490847,0.34863987005744385,-0.6290516826632513,2.0355231625784924,1.2156585800603354,0.945433947252005,0.820065880255779,0.5475062305195135,0.9936699351038055,-0.6274650739029162,-0.39464305802254745,-0.5854917760512117,-0.5397510209745964
