customer_id,age,gender,tenure_days,age_group,recency,frequency,monetary,avg_transaction_amount,product_diversity,avg_days_between_purchases,avg_session_duration,avg_pages_viewed,total_cart_abandonments,total_visits,cart_abandonment_rate,engagement_score,email_open_rate,ad_click_rate,avg_rating,avg_sentiment,total_reviews,positive_review_ratio
27,26,F,109,26-35,108,1,91.89,91.89,1,0.0,843.0512820512821,11.76923076923077,5,39,0.1282051282051282,41.06824548001019,0.4025974025974026,0.18181818181818182,0.0,0.0,0.0,0.0
28,68,F,718,50+,395,1,44.8,44.8,1,0.0,805.1,9.7,7,30,0.23333333333333334,23.70651486401012,0.1935483870967742,0.2903225806451613,0.0,0.0,0.0,0.0
29,70,Other,951,50+,894,1,72.96,72.96,1,0.0,1259.625,12.125,3,8,0.375,42.08898944193062,0.4230769230769231,0.21794871794871795,5.0,0.63,1.0,1.0
30,31,F,159,26-35,2,10,1103.21,110.321,5,14.88888888888889,742.4666666666667,12.266666666666667,9,30,0.3,36.66001994017946,0.3220338983050847,0.3220338983050847,3.3333333333333335,0.25666666666666665,3.0,0.6666666666666666
31,65,F,132,50+,35,6,425.96000000000004,70.99333333333334,3,12.4,882.7857142857143,8.785714285714286,5,14,0.35714285714285715,45.25490196078431,0.38823529411764707,0.25882352941176473,5.0,0.56,1.0,1.0
32,42,F,876,36-50,79,10,1392.63,139.263,7,76.22222222222223,907.84375,11.28125,8,32,0.25,32.51131221719457,0.26153846153846155,0.2153846153846154,0.0,0.0,0.0,0.0
33,33,M,837,26-35,382,2,87.78999999999999,43.894999999999996,2,75.0,614.5,12.666666666666666,1,6,0.16666666666666666,33.45588235294118,0.425,0.225,0.0,0.0,0.0,0.0
34,47,F,490,36-50,265,1,60.13,60.13,1,0.0,1147.4545454545455,13.545454545454545,2,11,0.18181818181818182,22.84313725490196,0.23529411764705882,0.29411764705882354,0.0,0.0,0.0,0.0
35,45,F,453,36-50,67,6,503.01,83.835,6,72.2,783.6666666666666,10.571428571428571,7,21,0.3333333333333333,36.029411764705884,0.2647058823529412,0.22058823529411764,4.333333333333333,0.75,3.0,1.0
36,69,F,124,50+,3,9,660.96,73.44,5,13.375,890.7837837837837,10.81081081081081,4,37,0.10810810810810811,8.422459893048128,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
37,29,M,242,26-35,16,5,306.34000000000003,61.26800000000001,3,53.75,916.7307692307693,10.192307692307692,6,26,0.23076923076923078,25.536635706914346,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0
38,58,M,482,50+,8,7,780.49,111.49857142857142,5,71.16666666666667,766.9090909090909,11.181818181818182,5,11,0.45454545454545453,29.36974789915966,0.3333333333333333,0.38095238095238093,0.0,0.0,0.0,0.0
39,45,M,320,36-50,22,7,571.7,81.67142857142858,5,49.0,1003.9444444444445,10.777777777777779,10,36,0.2777777777777778,25.74019607843137,0.25,0.175,4.5,0.72,2.0,1.0
40,59,M,794,50+,258,3,142.34,47.446666666666665,3,258.0,826.2592592592592,11.962962962962964,8,27,0.2962962962962963,31.5266106442577,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0
41,65,M,252,50+,193,3,352.87,117.62333333333333,3,26.5,979.2,10.514285714285714,10,35,0.2857142857142857,31.153297682709447,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,0.0
42,59,F,954,50+,947,1,63.01,63.01,1,0.0,877.3333333333334,13.277777777777779,12,36,0.3333333333333333,26.983408748114634,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0
43,54,M,178,50+,15,7,733.38,104.76857142857143,5,24.0,922.1290322580645,10.838709677419354,8,31,0.25806451612903225,33.7381404174573,0.25806451612903225,0.2903225806451613,0.0,0.0,0.0,0.0
44,65,F,515,50+,103,3,126.52,42.17333333333333,3,78.0,1004.1111111111111,9.305555555555555,3,36,0.08333333333333333,33.372549019607845,0.4,0.2,0.0,0.0,0.0,0.0
45,73,F,630,50+,77,3,312.46000000000004,104.15333333333335,3,187.0,942.0,8.8,5,10,0.5,40.99673202614379,0.3472222222222222,0.25,0.0,0.0,0.0,0.0
46,70,M,295,50+,145,4,219.49,54.8725,3,33.0,1043.5833333333333,10.166666666666666,1,12,0.08333333333333333,12.699849170437405,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.0
47,57,F,174,50+,2,28,10013.01,357.6075,8,6.0,1072.076923076923,11.461538461538462,7,26,0.2692307692307692,34.41976790716287,0.24489795918367346,0.3469387755102041,0.0,0.0,0.0,0.0
48,19,F,708,18-25,213,7,438.20000000000005,62.60000000000001,5,74.0,988.5,13.333333333333334,0,6,0.0,17.667698658410732,0.21052631578947367,0.15789473684210525,0.0,0.0,0.0,0.0
49,30,Other,292,26-35,51,9,1237.0,137.44444444444446,5,28.25,954.3333333333334,9.487179487179487,7,39,0.1794871794871795,37.15686274509804,0.3125,0.25,0.0,0.0,0.0,0.0
50,51,M,580,50+,38,5,376.62,75.324,5,123.25,854.5384615384615,10.307692307692308,3,13,0.23076923076923078,37.08446455505279,0.3230769230769231,0.2923076923076923,5.0,0.84,1.0,1.0
51,66,Other,146,50+,13,24,2817.64,117.40166666666666,8,5.739130434782608,776.7878787878788,8.515151515151516,12,33,0.36363636363636365,23.36007130124777,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0
52,40,F,105,36-50,105,1,44.99,44.99,1,0.0,965.2222222222222,11.277777777777779,4,18,0.2222222222222222,43.35500515995872,0.3263157894736842,0.24210526315789474,4.5,0.77,2.0,1.0
53,38,M,866,36-50,51,10,861.54,86.154,5,67.55555555555556,904.5238095238095,11.142857142857142,4,21,0.19047619047619047,28.03921568627451,0.2972972972972973,0.2702702702702703,0.0,0.0,0.0,0.0
54,42,Other,968,36-50,88,5,261.61,52.322,4,212.5,929.475,8.3,10,40,0.25,40.22462149416729,0.3037974683544304,0.26582278481012656,5.0,0.85,1.0,1.0
55,61,Other,209,50+,54,5,588.28,117.65599999999999,5,27.0,962.6,9.2,2,10,0.2,37.98012355627183,0.3698630136986301,0.1780821917808219,0.0,0.0,0.0,0.0
56,46,F,1032,36-50,75,3,256.24,85.41333333333334,3,454.5,993.8620689655172,11.758620689655173,8,29,0.27586206896551724,38.3578431372549,0.5625,0.375,0.0,0.0,0.0,0.0
57,41,M,531,36-50,378,1,40.37,40.37,1,0.0,900.6122448979592,11.326530612244898,19,49,0.3877551020408163,44.86560916501432,0.449438202247191,0.1348314606741573,0.0,0.0,0.0,0.0
58,48,M,364,36-50,156,3,467.27,155.75666666666666,3,24.5,919.3529411764706,11.176470588235293,6,17,0.35294117647058826,30.887652358240597,0.35135135135135137,0.2702702702702703,0.0,0.0,0.0,0.0
59,44,Other,617,36-50,200,2,51.39,25.695,2,22.0,902.3333333333334,10.575757575757576,7,33,0.21212121212121213,45.19607843137255,0.32,0.24,3.6666666666666665,0.24000000000000002,3.0,0.6666666666666666
60,27,F,129,26-35,41,1,48.0,48.0,1,0.0,1100.8,10.0,6,20,0.3,28.08823529411765,0.4166666666666667,0.25,0.0,0.0,0.0,0.0
61,56,Other,728,50+,320,1,18.54,18.54,1,0.0,967.8064516129032,10.32258064516129,12,31,0.3870967741935484,35.98039215686275,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,0.0
62,37,F,575,36-50,501,2,145.1,72.55,2,41.0,895.3888888888889,10.0,12,36,0.3333333333333333,29.705882352941178,0.4117647058823529,0.17647058823529413,3.0,0.065,2.0,0.5
63,63,Other,780,50+,720,1,38.94,38.94,1,0.0,898.081081081081,11.27027027027027,14,37,0.3783783783783784,39.01960784313726,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.0
64,55,F,865,50+,187,3,541.3199999999999,180.43999999999997,3,317.5,968.875,10.625,7,16,0.4375,34.22014260249554,0.38636363636363635,0.29545454545454547,4.0,0.7566666666666667,3.0,1.0
65,25,F,832,18-25,809,1,26.96,26.96,1,0.0,1006.8695652173913,11.043478260869565,5,23,0.21739130434782608,25.364145658263304,0.38095238095238093,0.19047619047619047,0.0,0.0,0.0,0.0
66,49,M,1083,36-50,233,2,144.31,72.155,2,837.0,992.5714285714286,8.857142857142858,2,7,0.2857142857142857,20.3154305200341,0.21739130434782608,0.21739130434782608,4.666666666666667,0.8533333333333334,3.0,1.0
67,33,Other,103,26-35,18,9,514.39,57.154444444444444,7,10.375,923.4333333333333,8.266666666666667,7,30,0.23333333333333334,27.431372549019606,0.3,0.4,0.0,0.0,0.0,0.0
68,25,M,908,18-25,143,9,480.55,53.394444444444446,5,72.25,844.375,7.25,3,8,0.375,40.86497890295359,0.31645569620253167,0.3291139240506329,5.0,0.8999999999999999,2.0,1.0
69,50,M,278,36-50,196,2,104.84,52.42,1,30.0,955.5,9.681818181818182,15,44,0.3409090909090909,40.52521008403362,0.375,0.32142857142857145,0.0,0.0,0.0,0.0
70,29,M,537,26-35,32,27,4226.53,156.53814814814814,8,19.23076923076923,832.0,10.266666666666667,1,15,0.06666666666666667,23.179271708683473,0.30952380952380953,0.09523809523809523,0.0,0.0,0.0,0.0
71,74,Other,385,50+,0,9,768.54,85.39333333333333,5,47.875,684.6470588235294,10.705882352941176,3,17,0.17647058823529413,34.05128205128205,0.2153846153846154,0.2923076923076923,0.0,0.0,0.0,0.0
72,21,F,751,18-25,667,1,118.93,118.93,1,0.0,915.3414634146342,10.048780487804878,9,41,0.21951219512195122,28.248242693303737,0.3018867924528302,0.16981132075471697,4.5,0.78,2.0,1.0
73,28,M,412,26-35,40,6,611.12,101.85333333333334,5,69.8,822.475,11.05,13,40,0.325,31.390374331550802,0.38636363636363635,0.22727272727272727,4.333333333333333,0.9,3.0,1.0
74,41,Other,1033,36-50,194,1,32.63,32.63,1,0.0,909.21875,11.6875,7,32,0.21875,34.34299092771437,0.34328358208955223,0.16417910447761194,0.0,0.0,0.0,0.0
75,51,Other,422,50+,235,3,186.69,62.23,3,67.5,774.304347826087,9.478260869565217,6,23,0.2608695652173913,27.492997198879554,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.0
76,18,Other,818,18-25,773,1,86.44,86.44,1,0.0,920.25,11.083333333333334,16,48,0.3333333333333333,39.27287581699347,0.2777777777777778,0.3472222222222222,4.333333333333333,0.5666666666666668,3.0,0.6666666666666666
77,68,F,175,50+,11,1,38.57,38.57,1,0.0,956.1702127659574,10.319148936170214,13,47,0.2765957446808511,32.69019607843137,0.44,0.32,0.0,0.0,0.0,0.0
78,21,F,734,18-25,721,1,50.03,50.03,1,0.0,963.0322580645161,10.870967741935484,7,31,0.22580645161290322,41.163738222561754,0.3246753246753247,0.2987012987012987,0.0,0.0,0.0,0.0
79,26,M,341,26-35,19,10,1484.03,148.403,7,30.444444444444443,955.6341463414634,9.512195121951219,3,41,0.07317073170731707,38.117647058823536,0.4166666666666667,0.3,5.0,0.86,1.0,1.0
80,70,M,812,50+,114,7,723.27,103.32428571428571,4,74.83333333333333,864.025641025641,11.538461538461538,11,39,0.28205128205128205,36.14157527417747,0.3050847457627119,0.288135593220339,0.0,0.0,0.0,0.0
81,20,F,447,18-25,120,2,42.33,21.165,2,327.0,773.5,9.7,1,10,0.1,43.915441176470594,0.2708333333333333,0.3020833333333333,0.0,0.0,0.0,0.0
82,69,Other,445,50+,127,3,416.52,138.84,3,39.5,864.9545454545455,10.818181818181818,8,22,0.36363636363636365,28.324420677361857,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0
83,29,Other,617,26-35,537,2,119.13999999999999,59.56999999999999,2,44.0,623.8,9.4,1,5,0.2,40.248868778280546,0.2948717948717949,0.2948717948717949,0.0,0.0,0.0,0.0
84,32,Other,60,26-35,7,8,627.14,78.3925,6,7.0,951.8409090909091,10.227272727272727,6,44,0.13636363636363635,39.80392156862745,0.47058823529411764,0.23529411764705882,0.0,0.0,0.0,0.0
85,29,Other,935,26-35,387,3,451.93,150.64333333333335,2,258.0,870.6470588235294,9.882352941176471,7,34,0.20588235294117646,29.199346405228756,0.2777777777777778,0.3611111111111111,0.0,0.0,0.0,0.0
86,57,Other,727,50+,638,2,79.06,39.53,2,19.0,975.0,10.956521739130435,6,23,0.2608695652173913,35.233625365039636,0.3191489361702128,0.3404255319148936,0.0,0.0,0.0,0.0
87,33,F,389,26-35,22,20,4048.18,202.409,7,18.57894736842105,821.0434782608696,12.326086956521738,11,46,0.2391304347826087,38.21568627450981,0.4,0.26666666666666666,0.0,0.0,0.0,0.0
88,42,F,1066,36-50,517,4,564.78,141.195,3,149.33333333333334,1001.125,11.75,3,8,0.375,31.23529411764706,0.4,0.4,0.0,0.0,0.0,0.0
89,26,Other,476,26-35,59,3,84.68,28.22666666666667,3,103.0,969.3125,11.5,3,16,0.1875,35.35784313725491,0.4,0.325,2.0,-0.4,1.0,0.0
90,23,Other,685,18-25,183,2,34.07,17.035,2,293.0,1062.9166666666667,11.805555555555555,14,36,0.3888888888888889,27.378241619228337,0.3548387096774194,0.12903225806451613,4.333333333333333,0.5466666666666667,3.0,0.6666666666666666
91,68,Other,418,50+,389,2,183.12,91.56,2,17.0,1005.5,13.38888888888889,5,18,0.2777777777777778,44.42372070779531,0.35365853658536583,0.2804878048780488,0.0,0.0,0.0,0.0
92,72,M,791,50+,42,26,6484.34,249.39769230769232,8,29.92,798.1428571428571,8.285714285714286,2,7,0.2857142857142857,39.16824794433903,0.22580645161290322,0.23655913978494625,4.0,0.76,2.0,1.0
93,19,M,895,18-25,486,1,69.55,69.55,1,0.0,910.75,8.25,7,20,0.35,28.048128342245988,0.30303030303030304,0.2727272727272727,0.0,0.0,0.0,0.0
94,53,F,100,50+,99,1,60.01,60.01,1,0.0,877.2,5.8,1,5,0.2,32.763951734539965,0.34615384615384615,0.17307692307692307,4.0,0.35500000000000004,2.0,0.5
95,57,Other,297,50+,168,3,204.49,68.16333333333334,3,17.5,1005.5263157894736,9.526315789473685,14,38,0.3684210526315789,41.29032258064515,0.3548387096774194,0.23655913978494625,0.0,0.0,0.0,0.0
96,29,Other,820,26-35,100,4,334.27,83.5675,4,130.66666666666666,804.05,11.05,4,20,0.2,18.03921568627451,0.21428571428571427,0.21428571428571427,4.0,0.6733333333333333,3.0,1.0
97,67,Other,459,50+,33,26,10734.635,412.87057692307695,8,16.52,1094.5172413793102,8.758620689655173,6,29,0.20689655172413793,42.710651828298886,0.40540540540540543,0.32432432432432434,0.0,0.0,0.0,0.0
98,65,M,630,50+,74,6,671.27,111.87833333333333,5,108.2,883.8461538461538,9.76923076923077,1,13,0.07692307692307693,39.0342405618964,0.417910447761194,0.2537313432835821,0.0,0.0,0.0,0.0
99,75,F,94,50+,60,1,41.48,41.48,1,0.0,950.551724137931,7.896551724137931,4,29,0.13793103448275862,31.658823529411766,0.28,0.28,3.5,0.5,2.0,0.5
100,19,F,919,18-25,469,1,46.33,46.33,1,0.0,1027.6666666666667,12.88888888888889,1,9,0.1111111111111111,33.23529411764706,0.38235294117647056,0.3235294117647059,0.0,0.0,0.0,0.0
101,18,Other,438,18-25,61,1,41.26,41.26,1,0.0,841.6,8.4,2,5,0.4,34.343137254901954,0.3333333333333333,0.21666666666666667,0.0,0.0,0.0,0.0
102,54,Other,221,50+,7,19,5536.2,291.37894736842105,8,11.5,723.3142857142857,9.6,11,35,0.3142857142857143,39.9554367201426,0.38961038961038963,0.2077922077922078,3.0,-0.025,2.0,0.0
103,51,F,699,50+,108,10,1075.18,107.518,6,62.55555555555556,858.125,14.0,0,8,0.0,32.71708683473389,0.45714285714285713,0.2,5.0,0.59,1.0,1.0
104,34,M,738,26-35,401,1,59.53,59.53,1,0.0,736.6666666666666,9.095238095238095,3,21,0.14285714285714285,44.85891917742707,0.4024390243902439,0.25609756097560976,4.0,0.8166666666666668,3.0,1.0
105,35,Other,481,26-35,31,3,138.18,46.06,2,168.5,852.36,12.84,3,25,0.12,38.127450980392155,0.4,0.2833333333333333,0.0,0.0,0.0,0.0
106,34,Other,380,26-35,100,8,1097.46,137.1825,5,38.0,862.9756097560976,11.195121951219512,11,41,0.2682926829268293,38.931372549019606,0.38333333333333336,0.2833333333333333,3.6666666666666665,0.23666666666666666,3.0,0.6666666666666666
107,34,Other,1011,26-35,96,3,321.06,107.02,3,449.0,878.52,8.8,6,25,0.24,24.572192513368986,0.4090909090909091,0.13636363636363635,4.0,0.54,1.0,1.0
108,62,Other,44,50+,3,13,4573.9400000000005,351.8415384615385,7,3.4166666666666665,813.0,14.5,1,8,0.125,39.96816908581614,0.3116883116883117,0.24675324675324675,3.6666666666666665,0.4566666666666666,3.0,0.6666666666666666
109,72,Other,1025,50+,403,1,24.48,24.48,1,0.0,931.6060606060606,10.696969696969697,9,33,0.2727272727272727,26.51960784313725,0.3,0.35,0.0,0.0,0.0,0.0
110,74,F,935,50+,165,4,173.9,43.475,4,60.333333333333336,864.7894736842105,10.052631578947368,4,19,0.21052631578947367,24.30392156862745,0.25,0.15,0.0,0.0,0.0,0.0
111,47,Other,1009,36-50,935,2,90.34,45.17,2,2.0,1100.5384615384614,8.846153846153847,5,13,0.38461538461538464,27.21132897603486,0.2962962962962963,0.2962962962962963,3.5,0.33499999999999996,2.0,0.5
112,24,M,80,18-25,12,3,145.78,48.593333333333334,3,28.5,759.7179487179487,10.179487179487179,10,39,0.2564102564102564,44.051928463693166,0.34065934065934067,0.25274725274725274,0.0,0.0,0.0,0.0
113,67,Other,310,50+,65,3,178.57999999999998,59.526666666666664,3,121.0,919.6170212765958,11.319148936170214,11,47,0.23404255319148937,32.864145658263304,0.20238095238095238,0.17857142857142858,4.5,0.6699999999999999,2.0,1.0
114,50,F,33,36-50,12,2,102.39,51.195,2,11.0,942.8571428571429,11.938775510204081,16,49,0.32653061224489793,47.469173236304826,0.35051546391752575,0.27835051546391754,0.0,0.0,0.0,0.0
115,28,Other,612,26-35,53,2,64.53,32.265,2,137.0,904.475,11.0,8,40,0.2,42.40350877192982,0.3368421052631579,0.24210526315789474,4.0,0.745,2.0,1.0
116,47,Other,934,36-50,909,1,25.97,25.97,1,0.0,883.4864864864865,8.567567567567568,8,37,0.21621621621621623,45.27177959791511,0.4177215189873418,0.26582278481012656,0.0,0.0,0.0,0.0
117,18,M,103,18-25,11,6,715.86,119.31,5,11.8,881.6764705882352,9.647058823529411,10,34,0.29411764705882354,48.718415201132,0.36082474226804123,0.24742268041237114,0.0,0.0,0.0,0.0
118,70,M,944,50+,929,1,46.47,46.47,1,0.0,865.2142857142857,9.0,4,14,0.2857142857142857,15.248868778280544,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
119,26,Other,544,26-35,20,3,431.58,143.85999999999999,3,160.0,934.9333333333333,9.933333333333334,8,15,0.5333333333333333,40.44817927170868,0.34285714285714286,0.2571428571428571,5.0,0.59,1.0,1.0
120,65,M,680,50+,2,5,613.46,122.69200000000001,3,157.25,928.2553191489362,10.680851063829786,11,47,0.23404255319148937,23.403361344537814,0.19047619047619047,0.3333333333333333,0.0,0.0,0.0,0.0
121,20,F,1050,18-25,48,28,7368.54,263.16214285714284,8,36.407407407407405,976.5,10.73076923076923,4,26,0.15384615384615385,21.862745098039216,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0
122,43,F,433,36-50,126,10,1058.65,105.86500000000001,6,34.111111111111114,929.475,9.35,10,40,0.25,36.15384615384615,0.38461538461538464,0.358974358974359,0.0,0.0,0.0,0.0
123,42,F,862,36-50,20,3,63.15,21.05,2,194.0,940.2051282051282,11.23076923076923,9,39,0.23076923076923078,29.607843137254903,0.43333333333333335,0.2,0.0,0.0,0.0,0.0
124,32,F,213,26-35,196,1,33.62,33.62,1,0.0,992.025,11.275,10,40,0.25,39.53673777203189,0.2857142857142857,0.26373626373626374,0.0,0.0,0.0,0.0
125,31,Other,1046,26-35,976,2,78.25,39.125,2,29.0,887.8333333333334,15.416666666666666,4,12,0.3333333333333333,31.82864450127877,0.2608695652173913,0.17391304347826086,4.0,0.98,1.0,1.0
126,19,Other,686,18-25,7,11,4604.594999999999,418.5995454545454,6,54.9,896.0769230769231,9.76923076923077,3,13,0.23076923076923078,33.47285067873303,0.38461538461538464,0.25,5.0,0.55,1.0,1.0
127,20,F,798,18-25,30,6,421.75,70.29166666666667,3,124.2,842.8378378378378,11.891891891891891,7,37,0.1891891891891892,26.26797385620915,0.3111111111111111,0.1111111111111111,2.0,-0.81,1.0,0.0
128,48,M,717,36-50,144,8,533.95,66.74375,4,80.85714285714286,978.2105263157895,10.736842105263158,3,19,0.15789473684210525,29.01960784313725,0.4117647058823529,0.20588235294117646,0.0,0.0,0.0,0.0
129,23,F,248,18-25,11,25,2374.42,94.9768,8,9.5,891.8571428571429,5.0,2,7,0.2857142857142857,33.041977354322015,0.28169014084507044,0.14084507042253522,0.0,0.0,0.0,0.0
130,30,F,133,26-35,5,17,4044.23,237.8958823529412,8,7.8125,869.1290322580645,10.64516129032258,5,31,0.16129032258064516,46.78823529411764,0.35,0.24,4.333333333333333,0.8566666666666666,3.0,1.0
131,66,M,533,50+,13,11,4499.27,409.0245454545455,7,45.4,900.0344827586207,9.620689655172415,12,29,0.41379310344827586,31.064425770308123,0.3333333333333333,0.23809523809523808,2.5,0.020000000000000018,2.0,0.5
132,74,M,313,50+,283,2,69.39,34.695,2,6.0,837.02,10.52,11,50,0.22,22.37660581473969,0.2413793103448276,0.1724137931034483,0.0,0.0,0.0,0.0
133,24,M,1080,18-25,2,24,2688.3,112.0125,7,42.95652173913044,1024.3636363636363,10.25,8,44,0.18181818181818182,31.470588235294116,0.34375,0.375,1.0,-0.67,1.0,0.0
134,34,Other,1023,26-35,28,4,209.22000000000003,52.30500000000001,4,288.3333333333333,956.1521739130435,10.630434782608695,17,46,0.3695652173913043,42.64080100125156,0.32978723404255317,0.26595744680851063,0.0,0.0,0.0,0.0
135,39,M,770,36-50,750,1,50.33,50.33,1,0.0,748.3333333333334,13.777777777777779,4,9,0.4444444444444444,28.44137655062025,0.30612244897959184,0.1836734693877551,5.0,0.69,1.0,1.0
136,62,F,773,50+,11,21,8037.572499999999,382.7415476190476,8,35.95,939.2916666666666,11.833333333333334,9,24,0.375,47.118847539015604,0.3163265306122449,0.29591836734693877,4.0,0.325,2.0,0.5
137,41,F,598,36-50,0,14,4491.64,320.8314285714286,7,44.15384615384615,942.3125,11.4375,6,32,0.1875,44.88735919899875,0.3191489361702128,0.2765957446808511,0.0,0.0,0.0,0.0
